Year Month Historical
1959	12	106488.0000	
1960	1	75858.0000	
1960	2	117270.0000	
1960	3	113969.0000	
1960	4	306097.0000	
1960	5	421442.0000	
1960	6	503914.0000	
1960	7	276105.0000	
1960	8	148267.0000	
1960	9	107685.0000	
1960	10	72565.0000	
1960	11	90061.0000	
1960	12	84522.0000	
1961	1	70265.0000	
1961	2	165921.0000	
1961	3	145132.0000	
1961	4	218596.0000	
1961	5	386943.0000	
1961	6	669664.0000	
1961	7	251721.0000	
1961	8	126564.0000	
1961	9	91326.0000	
1961	10	85490.0000	
1961	11	77457.0000	
1961	12	76563.0000	
1962	1	68989.0000	
1962	2	97352.0000	
1962	3	83080.0000	
1962	4	264628.0000	
1962	5	379928.0000	
1962	6	389909.0000	
1962	7	270972.0000	
1962	8	151185.0000	
1962	9	93306.0000	
1962	10	107545.0000	
1962	11	90418.0000	
1962	12	124188.0000	
1963	1	84483.0000	
1963	2	146075.0000	
1963	3	114677.0000	
1963	4	225544.0000	
1963	5	344678.0000	
1963	6	441949.0000	
1963	7	221804.0000	
1963	8	136349.0000	
1963	9	99698.0000	
1963	10	77656.0000	
1963	11	105499.0000	
1963	12	72535.0000	
1964	1	76950.0000	
1964	2	83854.0000	
1964	3	70674.0000	
1964	4	168515.0000	
1964	5	348739.0000	
1964	6	659486.0000	
1964	7	313859.0000	
1964	8	173452.0000	
1964	9	117602.0000	
1964	10	95412.0000	
1964	11	79327.0000	
1964	12	145276.0000	
1965	1	141756.0000	
1965	2	160647.0000	
1965	3	154896.0000	
1965	4	263668.0000	
1965	5	493086.0000	
1965	6	646116.0000	
1965	7	324702.0000	
1965	8	178586.0000	
1965	9	112249.0000	
1965	10	83191.0000	
1965	11	80700.0000	
1965	12	67689.0000	
1966	1	86125.0000	
1966	2	66363.0000	
1966	3	94462.0000	
1966	4	239539.0000	
1966	5	315730.0000	
1966	6	319817.0000	
1966	7	227770.0000	
1966	8	129929.0000	
1966	9	90927.0000	
1966	10	70281.0000	
1966	11	78299.0000	
1966	12	98986.0000	
1967	1	91216.0000	
1967	2	125434.0000	
1967	3	104880.0000	
1967	4	128483.0000	
1967	5	360108.0000	
1967	6	633070.0000	
1967	7	341105.0000	
1967	8	132407.0000	
1967	9	81387.0000	
1967	10	80656.0000	
1967	11	89426.0000	
1967	12	70816.0000	
1968	1	77221.0000	
1968	2	107480.0000	
1968	3	173272.0000	
1968	4	179442.0000	
1968	5	317578.0000	
1968	6	364516.0000	
1968	7	286282.0000	
1968	8	173170.0000	
1968	9	134100.0000	
1968	10	115089.0000	
1968	11	116679.0000	
1968	12	97571.0000	
1969	1	90350.0000	
1969	2	88942.0000	
1969	3	128659.0000	
1969	4	339681.0000	
1969	5	571642.0000	
1969	6	635975.0000	
1969	7	268832.0000	
1969	8	138981.0000	
1969	9	84232.0000	
1969	10	101944.0000	
1969	11	73328.0000	
1969	12	70874.0000	
1970	1	111487.0000	
1970	2	155702.0000	
1970	3	134405.0000	
1970	4	175595.0000	
1970	5	402054.0000	
1970	6	518460.0000	
1970	7	239695.0000	
1970	8	140333.0000	
1970	9	95303.0000	
1970	10	82522.0000	
1970	11	83904.0000	
1970	12	80521.0000	
1971	1	103037.0000	
1971	2	131550.0000	
1971	3	106537.0000	
1971	4	247610.0000	
1971	5	578895.0000	
1971	6	582272.0000	
1971	7	368531.0000	
1971	8	182798.0000	
1971	9	105391.0000	
1971	10	90508.0000	
1971	11	86786.0000	
1971	12	84439.0000	
1972	1	90910.0000	
1972	2	97972.0000	
1972	3	256016.0000	
1972	4	254101.0000	
1972	5	525079.0000	
1972	6	741054.0000	
1972	7	364342.0000	
1972	8	177496.0000	
1972	9	104662.0000	
1972	10	83794.0000	
1972	11	71002.0000	
1972	12	86785.0000	
1973	1	112001.0000	
1973	2	84383.0000	
1973	3	97857.0000	
1973	4	132397.0000	
1973	5	327191.0000	
1973	6	293301.0000	
1973	7	172268.0000	
1973	8	105256.0000	
1973	9	80004.0000	
1973	10	78543.0000	
1973	11	121562.0000	
1973	12	153434.0000	
1974	1	197221.0000	
1974	2	213879.0000	
1974	3	165392.0000	
1974	4	311664.0000	
1974	5	493497.0000	
